"LIBRARYREFERENCE","FOOTPRINT1","CATEGORY","COMMENT","COMPONENTLINK1DESCRIPTION","COMPONENTLINK1URL","COMPONENTLINK2DESCRIPTION","COMPONENTLINK2URL","CONTACT RESISTANCE","GENDER","MANUFACTURER","MANUFACTURER PART NUMBER","MATCH CODE","MOUNT","NUMBER OF PINS","NUMBER OF ROWS","OPERATING TEMPERATURE MAX","OPERATING TEMPERATURE MIN","ORIENTATION","PACKAGING","PITCH","RATED CURRENT","WITHSTANDING VOLTAGE","WORKING VOLTAGE","SHEETPART","DESIGNATOR","DESCRIPTION"
"621320242921","621320242921","Board-to-Board Connectors","621320242921","Website Link","https://www.we-online.com/redexpert/article/621320242921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621320242921?ad","20mOhm","Socket Header","Wurth Elektronik","621320242921","WR-PHD","Surface Mount","20","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2mm, 2 Row, 20P"
"621320245821","621320245821","Board-to-Board Connectors","621320245821","Website Link","https://www.we-online.com/redexpert/article/621320245821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621320245821?ad","20mOhm","Pin Header","Wurth Elektronik","621320245821","WR-PHD","Surface Mount","20","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2mm, 2 Row, 20P"
"621320284521","621320284521","Board-to-Board Connectors","621320284521","Website Link","https://www.we-online.com/redexpert/article/621320284521?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621320284521?ad","20mOhm","Pin Header","Wurth Elektronik","621320284521","WR-PHD","Surface Mount","20","2","105°C","-40°C","Angled","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2mm, 2 Row, 20P"
"62132421821","62132421821","Board-to-Board Connectors","62132421821","Website Link","https://www.we-online.com/redexpert/article/62132421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62132421821?ad","20mOhm","Socket Header","Wurth Elektronik","62132421821","WR-PHD","Surface Mount","24","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2mm, 2 Row, 24P"
"62132421921","62132421921","Board-to-Board Connectors","62132421921","Website Link","https://www.we-online.com/redexpert/article/62132421921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62132421921?ad","20mOhm","Pin Header","Wurth Elektronik","62132421921","WR-PHD","Surface Mount","24","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2mm, 2 Row, 24P"
"621324242921","621324242921","Board-to-Board Connectors","621324242921","Website Link","https://www.we-online.com/redexpert/article/621324242921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621324242921?ad","20mOhm","Socket Header","Wurth Elektronik","621324242921","WR-PHD","Surface Mount","24","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2mm, 2 Row, 24P"
"621324245821","621324245821","Board-to-Board Connectors","621324245821","Website Link","https://www.we-online.com/redexpert/article/621324245821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621324245821?ad","20mOhm","Pin Header","Wurth Elektronik","621324245821","WR-PHD","Surface Mount","24","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2mm, 2 Row, 24P"
"62132821021","62132821021","Board-to-Board Connectors","62132821021","Website Link","https://www.we-online.com/redexpert/article/62132821021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62132821021?ad","20mOhm","Pin Header","Wurth Elektronik","62132821021","WR-PHD","Surface Mount","28","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","100V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 1.27mm, 2 Row, 28P"
"62133221921","62133221921","Board-to-Board Connectors","62133221921","Website Link","https://www.we-online.com/redexpert/article/62133221921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62133221921?ad","20mOhm","Pin Header","Wurth Elektronik","62133221921","WR-PHD","Surface Mount","32","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2mm, 2 Row, 32P"
"62134021021","62134021021","Board-to-Board Connectors","62134021021","Website Link","https://www.we-online.com/redexpert/article/62134021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62134021021?ad","20mOhm","Pin Header","Wurth Elektronik","62134021021","WR-PHD","Surface Mount","40","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","100V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 1.27mm, 2 Row, 40P"
"62134421021","62134421021","Board-to-Board Connectors","62134421021","Website Link","https://www.we-online.com/redexpert/article/62134421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62134421021?ad","20mOhm","Pin Header","Wurth Elektronik","62134421021","WR-PHD","Surface Mount","44","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","100V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 1.27mm, 2 Row, 44P"
"62134421921","62134421921","Board-to-Board Connectors","62134421921","Website Link","https://www.we-online.com/redexpert/article/62134421921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62134421921?ad","20mOhm","Pin Header","Wurth Elektronik","62134421921","WR-PHD","Surface Mount","44","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","200V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2mm, 2 Row, 44P"
"621344242921","621344242921","Board-to-Board Connectors","621344242921","Website Link","https://www.we-online.com/redexpert/article/621344242921?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/621344242921?ad","20mOhm","Socket Header","Wurth Elektronik","621344242921","WR-PHD","Surface Mount","44","2","105°C","-40°C","Vertical","Tape and Reel","2mm","2A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2mm, 2 Row, 44P"
"62135021021","62135021021","Board-to-Board Connectors","62135021021","Website Link","https://www.we-online.com/redexpert/article/62135021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62135021021?ad","20mOhm","Pin Header","Wurth Elektronik","62135021021","WR-PHD","Surface Mount","50","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","100V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 1.27mm, 2 Row, 50P"
"62200421121","62200421121","Board-to-Board Connectors","62200421121","Website Link","https://www.we-online.com/redexpert/article/62200421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62200421121?ad","20mOhm","Pin Header","Wurth Elektronik","62200421121","WR-PHD","Through Hole","4","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 4P"
"62200421821","62200421821","Board-to-Board Connectors","62200421821","Website Link","https://www.we-online.com/redexpert/article/62200421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62200421821?ad","20mOhm","Socket Header","Wurth Elektronik","62200421821","WR-PHD","Through Hole","4","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 4P"
"62200821121","62200821121","Board-to-Board Connectors","62200821121","Website Link","https://www.we-online.com/redexpert/article/62200821121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62200821121?ad","20mOhm","Pin Header","Wurth Elektronik","62200821121","WR-PHD","Through Hole","8","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 8P"
"62200821821","62200821821","Board-to-Board Connectors","62200821821","Website Link","https://www.we-online.com/redexpert/article/62200821821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62200821821?ad","20mOhm","Socket Header","Wurth Elektronik","62200821821","WR-PHD","Through Hole","8","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 8P"
"62201021121","62201021121","Board-to-Board Connectors","62201021121","Website Link","https://www.we-online.com/redexpert/article/62201021121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201021121?ad","20mOhm","Pin Header","Wurth Elektronik","62201021121","WR-PHD","Through Hole","10","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 10P"
"62201021821","62201021821","Board-to-Board Connectors","62201021821","Website Link","https://www.we-online.com/redexpert/article/62201021821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201021821?ad","20mOhm","Socket Header","Wurth Elektronik","62201021821","WR-PHD","Through Hole","10","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 10P"
"62201421121","62201421121","Board-to-Board Connectors","62201421121","Website Link","https://www.we-online.com/redexpert/article/62201421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201421121?ad","20mOhm","Pin Header","Wurth Elektronik","62201421121","WR-PHD","Through Hole","14","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 14P"
"62201421821","62201421821","Board-to-Board Connectors","62201421821","Website Link","https://www.we-online.com/redexpert/article/62201421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201421821?ad","20mOhm","Socket Header","Wurth Elektronik","62201421821","WR-PHD","Through Hole","14","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 14P"
"62201621121","62201621121","Board-to-Board Connectors","62201621121","Website Link","https://www.we-online.com/redexpert/article/62201621121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201621121?ad","20mOhm","Pin Header","Wurth Elektronik","62201621121","WR-PHD","Through Hole","16","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 16P"
"62201621821","62201621821","Board-to-Board Connectors","62201621821","Website Link","https://www.we-online.com/redexpert/article/62201621821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62201621821?ad","20mOhm","Socket Header","Wurth Elektronik","62201621821","WR-PHD","Through Hole","16","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 16P"
"62202021121","62202021121","Board-to-Board Connectors","62202021121","Website Link","https://www.we-online.com/redexpert/article/62202021121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62202021121?ad","20mOhm","Pin Header","Wurth Elektronik","62202021121","WR-PHD","Through Hole","20","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 20P"
"62202021821","62202021821","Board-to-Board Connectors","62202021821","Website Link","https://www.we-online.com/redexpert/article/62202021821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62202021821?ad","20mOhm","Socket Header","Wurth Elektronik","62202021821","WR-PHD","Through Hole","20","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 20P"
"62202821121","62202821121","Board-to-Board Connectors","62202821121","Website Link","https://www.we-online.com/redexpert/article/62202821121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62202821121?ad","20mOhm","Pin Header","Wurth Elektronik","62202821121","WR-PHD","Through Hole","28","2","105°C","-40°C","Vertical","Box","1.27mm","1A","300V","100V","*","P?","WR-PHD Pin Header, THT, Vertical, pitch 1.27mm, 2 Row, 28P"
"62202821821","62202821821","Board-to-Board Connectors","62202821821","Website Link","https://www.we-online.com/redexpert/article/62202821821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62202821821?ad","20mOhm","Socket Header","Wurth Elektronik","62202821821","WR-PHD","Through Hole","28","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, THT, Vertical, pitch 1.27mm, 2 Row, 28P"
"62300421021","62300421021","Board-to-Board Connectors","62300421021","Website Link","https://www.we-online.com/redexpert/article/62300421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62300421021?ad","20mOhm","Socket Header","Wurth Elektronik","62300421021","WR-PHD","Surface Mount","4","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 4P"
"62300821021","62300821021","Board-to-Board Connectors","62300821021","Website Link","https://www.we-online.com/redexpert/article/62300821021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62300821021?ad","20mOhm","Socket Header","Wurth Elektronik","62300821021","WR-PHD","Surface Mount","8","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 8P"
"62301021021","62301021021","Board-to-Board Connectors","62301021021","Website Link","https://www.we-online.com/redexpert/article/62301021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62301021021?ad","20mOhm","Socket Header","Wurth Elektronik","62301021021","WR-PHD","Surface Mount","10","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 10P"
"62301421021","62301421021","Board-to-Board Connectors","62301421021","Website Link","https://www.we-online.com/redexpert/article/62301421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62301421021?ad","20mOhm","Socket Header","Wurth Elektronik","62301421021","WR-PHD","Surface Mount","14","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 14P"
"62301621021","62301621021","Board-to-Board Connectors","62301621021","Website Link","https://www.we-online.com/redexpert/article/62301621021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62301621021?ad","20mOhm","Socket Header","Wurth Elektronik","62301621021","WR-PHD","Surface Mount","16","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 16P"
"62302021021","62302021021","Board-to-Board Connectors","62302021021","Website Link","https://www.we-online.com/redexpert/article/62302021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62302021021?ad","20mOhm","Socket Header","Wurth Elektronik","62302021021","WR-PHD","Surface Mount","20","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 20P"
"62302821021","62302821021","Board-to-Board Connectors","62302821021","Website Link","https://www.we-online.com/redexpert/article/62302821021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62302821021?ad","20mOhm","Socket Header","Wurth Elektronik","62302821021","WR-PHD","Surface Mount","28","2","105°C","-40°C","Vertical","Tube","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 28P"
"62330421021","62330421021","Board-to-Board Connectors","62330421021","Website Link","https://www.we-online.com/redexpert/article/62330421021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62330421021?ad","20mOhm","Socket Header","Wurth Elektronik","62330421021","WR-PHD","Surface Mount","4","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 4P"
"62330821021","62330821021","Board-to-Board Connectors","62330821021","Website Link","https://www.we-online.com/redexpert/article/62330821021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62330821021?ad","20mOhm","Socket Header","Wurth Elektronik","62330821021","WR-PHD","Surface Mount","8","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 8P"
"62331021021","62331021021","Board-to-Board Connectors","62331021021","Website Link","https://www.we-online.com/redexpert/article/62331021021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/62331021021?ad","20mOhm","Socket Header","Wurth Elektronik","62331021021","WR-PHD","Surface Mount","10","2","105°C","-40°C","Vertical","Tape and Reel","1.27mm","1A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 1.27mm, 2 Row, 10P"
